project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Mockito,37,buglocator,Yes,414.0,0.002415,0.002415,25.36663055419922,2025-12-17T16:13:29.126312,2025-12-22T16:51:47.268695,,,,,,,,,,0,0,0
Mockito,37,locus,No,,0.0,0.0,357.81878662109375,2025-11-22T13:40:49.297626,2025-12-22T16:51:47.268695,,,,,,,,,,0,0,0
Mockito,38,FlexFL,Yes,4.0,0.25,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Mockito,38,boostnsift,Yes,12.0,0.083333,0.083333,19.387084484100345,2025-11-18T18:58:40.465011,2025-12-22T16:51:47.268695,30.435,39.03,257205206.5,470705766.0,134861973094.0,696.0,0.0,0.0,0.0,0,0,0
Mockito,38,buglocator,Yes,433.0,0.002309,0.002309,23.90396022796631,2025-12-17T16:13:28.052575,2025-12-22T16:51:47.268695,,,,,,,,,,0,0,0
Mockito,38,locus,Yes,704.0,0.00142,0.00142,352.6353232860565,2025-11-22T13:46:27.159803,2025-12-22T16:51:47.268695,,,,,,,,,,0,0,0
Time,1,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,1,boostnsift,Yes,156.0,0.00641,0.00641,21.63654851913452,2025-11-18T19:01:47.795905,2025-12-22T16:51:47.986491,32.96,98.44,222511322.0,644769382.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,1,buglocator,Yes,253.0,0.003953,0.003953,13.671834945678713,2025-11-18T19:01:41.690819,2025-12-22T16:51:47.986491,491.81,491.81,549139251.0,549139251.0,134861973094.0,626.0,0.0,0.0,0.0,0,0,0
Time,1,locus,Yes,280.0,0.003571,0.003571,1.859231948852539,2025-11-18T19:01:28.015339,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,2,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,2,boostnsift,Yes,156.0,0.00641,0.00641,17.575613975524902,2025-11-18T19:04:08.280897,2025-12-22T16:51:47.986491,137.70333333333335,364.22,363576251.3333333,793352601.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,2,buglocator,Yes,253.0,0.003953,0.003953,7.952476739883423,2025-11-18T19:04:00.306164,2025-12-22T16:51:47.986491,464.01,464.01,362283008.0,362283008.0,134861973094.0,486.0,0.0,0.0,0.0,0,0,0
Time,2,locus,Yes,280.0,0.003571,0.003571,0.3801617622375488,2025-11-18T19:03:50.625337,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,3,FlexFL,Yes,1.0,1.0,0.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,3,boostnsift,Yes,17.0,0.058824,0.058824,13.880990505218506,2025-11-18T19:06:56.065575,2025-12-22T16:51:47.986491,37.58,71.61,294974914.0,566860185.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,3,buglocator,Yes,1.0,1.0,1.0,7.552264928817749,2025-11-18T19:06:54.329361,2025-12-22T16:51:47.986491,432.16,432.16,306079334.0,306079334.0,134861973094.0,266.0,0.0,0.0,0.0,1,1,1
Time,3,locus,Yes,10.0,0.1,0.1,0.3196208477020263,2025-11-18T19:06:42.181312,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,1
Time,4,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,4,boostnsift,Yes,2.0,0.5,0.5,16.11159920692444,2025-11-18T19:07:10.782009,2025-12-22T16:51:47.986491,189.835,354.16,454924697.0,606181785.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
Time,4,buglocator,Yes,9.0,0.111111,0.111111,11.15369701385498,2025-11-18T19:07:07.222202,2025-12-22T16:51:47.986491,454.02,454.02,387134259.0,387134259.0,134861973094.0,646.0,0.0,0.0,0.0,0,0,1
Time,4,locus,Yes,2.0,0.5,0.5,0.3242626190185547,2025-11-18T19:06:54.653666,2025-12-22T16:51:47.986491,,,,,,,,,,0,1,1
Time,5,FlexFL,Yes,5.0,0.2,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,5,boostnsift,Yes,1.0,1.0,1.0,17.79004955291748,2025-11-18T19:07:25.329714,2025-12-22T16:51:47.986491,48.47333333333333,142.22,159341608.66666666,455291699.0,134861973094.0,736.0,0.0,0.0,0.0,1,1,1
Time,5,buglocator,Yes,3.0,0.333333,0.333333,8.44499397277832,2025-11-18T19:07:19.250392,2025-12-22T16:51:47.986491,647.55,647.55,436312473.0,436312473.0,134861973094.0,376.0,0.0,0.0,0.0,0,1,1
Time,5,locus,Yes,1.0,1.0,1.0,0.3131051063537597,2025-11-18T19:07:07.535352,2025-12-22T16:51:47.986491,,,,,,,,,,1,1,1
Time,6,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,6,boostnsift,Yes,31.0,0.032258,0.032258,16.44770646095276,2025-11-18T19:07:36.016494,2025-12-22T16:51:47.986491,27.77333333333333,82.85,300689653.6666667,879230976.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,6,buglocator,Yes,2.0,0.5,0.5,8.572384119033813,2025-11-18T19:07:33.917640,2025-12-22T16:51:47.986491,648.71,648.71,422785843.0,422785843.0,134861973094.0,426.0,0.0,0.0,0.0,0,1,1
Time,6,locus,Yes,52.0,0.019231,0.019231,0.3066799640655517,2025-11-18T19:07:19.557119,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,7,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,7,boostnsift,Yes,1.0,1.0,1.0,14.13090705871582,2025-11-18T19:07:48.468207,2025-12-22T16:51:47.986491,184.02,338.33,440559206.0,611319808.0,134861973094.0,626.0,0.0,0.0,0.0,1,1,1
Time,7,buglocator,Yes,6.0,0.166667,0.166667,8.017456293106079,2025-11-18T19:07:44.036908,2025-12-22T16:51:47.986491,425.14,425.14,342779494.0,342779494.0,134861973094.0,486.0,0.0,0.0,0.0,0,0,1
Time,7,locus,Yes,8.0,0.125,0.125,0.4162344932556152,2025-11-18T19:07:34.333941,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,1
Time,8,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,8,boostnsift,Yes,1.0,1.0,1.0,13.73530125617981,2025-11-18T19:07:58.107085,2025-12-22T16:51:47.986491,39.945,77.52,315233402.5,607125504.0,134861973094.0,736.0,0.0,0.0,0.0,1,1,1
Time,8,buglocator,Yes,1.0,1.0,1.0,7.638769626617432,2025-11-18T19:07:56.110538,2025-12-22T16:51:47.986491,463.89,463.89,307127910.0,307127910.0,134861973094.0,266.0,0.0,0.0,0.0,1,1,1
Time,8,locus,Yes,5.0,0.2,0.2,0.331270694732666,2025-11-18T19:07:44.368223,2025-12-22T16:51:47.986491,,,,,,,,,,0,1,1
Time,9,FlexFL,Yes,3.0,0.3333333333333333,0.1666666666666666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,9,boostnsift,Yes,18.0,0.055556,0.055556,17.467576265335083,2025-11-18T19:08:13.898865,2025-12-22T16:51:47.986491,20.136666666666667,57.57,394886730.6666667,587936563.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Time,9,buglocator,Yes,31.0,0.032258,0.032258,10.407112836837769,2025-11-18T19:08:08.517562,2025-12-22T16:51:47.986491,463.58,463.58,300941312.0,300941312.0,134861973094.0,266.0,0.0,0.0,0.0,0,0,0
Time,9,locus,Yes,83.0,0.012048,0.012048,0.3173160552978515,2025-11-18T19:07:56.427903,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,10,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Time,10,boostnsift,Yes,63.0,0.015873,0.015873,17.191245555877686,2025-11-18T19:01:59.229764,2025-12-22T16:51:47.986491,24.886666666666667,72.4,406718163.0,607754649.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Time,10,buglocator,Yes,6.0,0.166667,0.166667,8.642521619796753,2025-11-18T19:01:56.470257,2025-12-22T16:51:47.986491,739.83,739.83,403282329.0,403282329.0,134861973094.0,426.0,0.0,0.0,0.0,0,0,1
Time,10,locus,Yes,8.0,0.125,0.125,0.3443367481231689,2025-11-18T19:01:42.035219,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,1
Time,11,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Time,11,boostnsift,Yes,1.0,1.0,1.0,18.948081016540527,2025-11-18T19:02:15.762462,2025-12-22T16:51:47.986491,39.33,115.38,220865058.0,639841075.0,134861973094.0,736.0,0.0,0.0,0.0,1,1,1
Time,11,buglocator,Yes,2.0,0.5,0.5,10.419474840164185,2025-11-18T19:02:09.661617,2025-12-22T16:51:47.986491,661.19,661.19,392901427.0,392901427.0,134861973094.0,376.0,0.0,0.0,0.0,0,1,1
Time,11,locus,Yes,1.0,1.0,1.0,0.3285269737243652,2025-11-18T19:01:56.798832,2025-12-22T16:51:47.986491,,,,,,,,,,1,1,1
Time,12,FlexFL,Yes,1.0,1.0,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,12,boostnsift,Yes,1.0,1.0,1.0,19.356715202331543,2025-11-18T19:02:29.322364,2025-12-22T16:51:47.986491,27.929999999999996,108.24,399103754.0,841482240.0,134861973094.0,806.0,0.0,0.0,0.0,1,1,1
Time,12,buglocator,Yes,1.0,1.0,1.0,7.52370810508728,2025-11-18T19:02:23.289269,2025-12-22T16:51:47.986491,473.18,473.18,359242137.0,359242137.0,134861973094.0,266.0,0.0,0.0,0.0,1,1,1
Time,12,locus,Yes,1.0,1.0,1.0,0.3004846572875976,2025-11-18T19:02:09.962156,2025-12-22T16:51:47.986491,,,,,,,,,,1,1,1
Time,13,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Time,13,boostnsift,Yes,47.0,0.021277,0.021277,15.617144584655762,2025-11-18T19:02:39.257248,2025-12-22T16:51:47.986491,27.409999999999997,52.48,381346119.5,739455795.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,13,buglocator,Yes,65.0,0.015385,0.015385,7.33643913269043,2025-11-18T19:02:36.662029,2025-12-22T16:51:47.986491,469.43,469.43,334286028.0,334286028.0,134861973094.0,266.0,0.0,0.0,0.0,0,0,0
Time,13,locus,Yes,121.0,0.008264,0.008264,0.3473260402679443,2025-11-18T19:02:23.636660,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,14,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Time,14,boostnsift,Yes,6.0,0.166667,0.166667,16.752864599227905,2025-11-18T19:02:53.721463,2025-12-22T16:51:47.986491,26.52,79.03,247114410.33333337,717855129.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,1
Time,14,buglocator,Yes,11.0,0.090909,0.090909,8.351949214935303,2025-11-18T19:02:47.611874,2025-12-22T16:51:47.986491,642.32,642.32,510027366.0,510027366.0,134861973094.0,626.0,0.0,0.0,0.0,0,0,0
Time,14,locus,Yes,19.0,0.052632,0.052632,0.2963831424713135,2025-11-18T19:02:36.958460,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,15,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,15,boostnsift,Yes,1.0,1.0,1.0,19.052910327911377,2025-11-18T19:03:06.988346,2025-12-22T16:51:47.986491,18.646666666666665,53.1,232843291.0,675282944.0,134861973094.0,736.0,0.0,0.0,0.0,1,1,1
Time,15,buglocator,Yes,1.0,1.0,1.0,7.615356683731079,2025-11-18T19:03:01.340093,2025-12-22T16:51:47.986491,410.32,410.32,298215014.0,298215014.0,134861973094.0,266.0,0.0,0.0,0.0,1,1,1
Time,15,locus,Yes,1.0,1.0,1.0,0.3162682056427002,2025-11-18T19:02:47.928187,2025-12-22T16:51:47.986491,,,,,,,,,,1,1,1
Time,16,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,16,boostnsift,Yes,2.0,0.5,0.5,19.239368200302124,2025-11-18T19:03:20.913167,2025-12-22T16:51:47.986491,34.58,100.53,212609269.33333337,615094681.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Time,16,buglocator,Yes,1.0,1.0,1.0,7.812758445739746,2025-11-18T19:03:14.804746,2025-12-22T16:51:47.986491,680.85,680.85,424987852.0,424987852.0,134861973094.0,376.0,0.0,0.0,0.0,1,1,1
Time,16,locus,Yes,8.0,0.125,0.125,0.3154222965240478,2025-11-18T19:03:01.655569,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,1
Time,17,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Time,17,boostnsift,Yes,2.0,0.5,0.5,13.185588836669922,2025-11-18T19:03:28.317813,2025-12-22T16:51:47.986491,49.145,95.38,350465556.0,678009241.0,134861973094.0,736.0,0.0,0.0,0.0,0,1,1
Time,17,buglocator,Yes,1.0,1.0,1.0,8.143024206161499,2025-11-18T19:03:29.067792,2025-12-22T16:51:47.986491,518.94,518.94,588041420.0,588041420.0,134861973094.0,516.0,0.0,0.0,0.0,1,1,1
Time,17,locus,Yes,5.0,0.2,0.2,0.3191461563110351,2025-11-18T19:03:15.123938,2025-12-22T16:51:47.986491,,,,,,,,,,0,1,1
Time,18,FlexFL,Yes,4.0,0.25,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,18,boostnsift,Yes,1.0,1.0,1.0,13.257567882537842,2025-11-18T19:03:41.950013,2025-12-22T16:51:47.986491,158.605,277.38,370094899.0,526909440.0,134861973094.0,696.0,0.0,0.0,0.0,1,1,1
Time,18,buglocator,Yes,1.0,1.0,1.0,8.922789335250854,2025-11-18T19:03:38.014943,2025-12-22T16:51:47.986491,406.22,406.22,285107814.0,285107814.0,134861973094.0,486.0,0.0,0.0,0.0,1,1,1
Time,18,locus,Yes,4.0,0.25,0.25,0.3651623725891113,2025-11-18T19:03:28.683016,2025-12-22T16:51:47.986491,,,,,,,,,,0,1,1
Time,19,FlexFL,Yes,2.0,0.5,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Time,19,boostnsift,Yes,4.0,0.25,0.25,14.00049090385437,2025-11-18T19:03:52.336828,2025-12-22T16:51:47.986491,32.214999999999996,62.22,338899763.0,655045427.0,134861973094.0,736.0,0.0,0.0,,0,1,1
Time,19,buglocator,Yes,1.0,1.0,1.0,8.280784845352173,2025-11-18T19:03:50.245131,2025-12-22T16:51:47.986491,715.17,715.17,537080627.0,537080627.0,134861973094.0,426.0,0.0,0.0,0.0,1,1,1
Time,19,locus,Yes,4.0,0.25,0.25,0.3183355331420898,2025-11-18T19:03:38.333324,2025-12-22T16:51:47.986491,,,,,,,,,,0,1,1
Time,20,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Time,20,boostnsift,Yes,14.0,0.071429,0.071429,17.488524913787842,2025-11-18T19:04:18.111026,2025-12-22T16:51:47.986491,33.666666666666664,97.9,245167554.33333337,712507392.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,20,buglocator,Yes,49.0,0.020408,0.020408,7.283876657485962,2025-11-18T19:04:15.583248,2025-12-22T16:51:47.986491,487.85,487.85,293706137.0,293706137.0,134861973094.0,266.0,0.0,0.0,0.0,0,0,0
Time,20,locus,Yes,26.0,0.038462,0.038462,0.3115966320037842,2025-11-18T19:04:00.617812,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,22,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Time,22,boostnsift,Yes,14.0,0.071429,0.071429,27.717551946640015,2025-11-18T19:04:43.646693,2025-12-22T16:51:47.986491,121.5,371.92,747694980.75,1444182753.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
Time,22,buglocator,Yes,24.0,0.041667,0.041667,19.229637622833252,2025-11-18T19:04:37.347957,2025-12-22T16:51:47.986491,209.65,310.24,890079543.0,1484984942.0,134861973094.0,626.0,0.0,0.0,0.0,0,0,0
Time,22,locus,Yes,47.0,0.021277,0.021277,0.3426785469055176,2025-11-18T19:04:15.925971,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,23,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,23,boostnsift,Yes,1.0,1.0,1.0,29.177414894104004,2025-11-18T19:05:06.872005,2025-12-22T16:51:47.986491,55.474999999999994,168.43,852882882.0,1527934615.0,134861973094.0,806.0,0.0,0.0,0.0,1,1,1
Time,23,buglocator,Yes,1.0,1.0,0.501873,17.521394968032837,2025-11-18T19:05:01.182399,2025-12-22T16:51:47.986491,67.07,68.32,771046243.5,1439887785.0,134861973094.0,586.0,0.0,0.0,0.0,1,1,1
Time,23,locus,Yes,1.0,1.0,1.0,0.3287923336029053,2025-11-18T19:04:37.676799,2025-12-22T16:51:47.986491,,,,,,,,,,1,1,1
Time,24,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Time,24,boostnsift,Yes,45.0,0.022222,0.022222,28.195944786071777,2025-11-18T19:05:29.764128,2025-12-22T16:51:47.986491,129.1875,442.11,726983507.5,1484984942.0,134861973094.0,806.0,0.0,0.0,,0,0,0
Time,24,buglocator,Yes,115.0,0.008696,0.005913,16.226500034332275,2025-11-18T19:05:23.103861,2025-12-22T16:51:47.986491,180.10000000000002,332.41,659215613.5,1278826512.0,134861973094.0,516.0,0.0,0.0,0.0,0,0,0
Time,24,locus,Yes,117.0,0.008547,0.008547,0.380781888961792,2025-11-18T19:05:01.563225,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,25,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Time,25,boostnsift,Yes,3.0,0.333333,0.333333,33.89678430557251,2025-11-18T19:05:57.367190,2025-12-22T16:51:47.986491,116.5475,315.42,725835841.25,1213328261.0,134861973094.0,876.0,0.0,0.0,0.0,0,1,1
Time,25,buglocator,Yes,1.0,1.0,0.501418,22.504839181900024,2025-11-18T19:05:52.285153,2025-12-22T16:51:47.986491,133.59,267.18,110782054.0,221564108.0,134861973094.0,626.0,0.0,0.0,0.0,1,1,1
Time,25,locus,No,,0.0,0.0,0.360933780670166,2025-11-18T19:05:23.464841,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,26,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Time,26,boostnsift,Yes,19.0,0.052632,0.052632,32.58516812324524,2025-11-18T19:06:25.226918,2025-12-22T16:51:47.986491,82.33000000000001,134.36,672420331.0,975699968.0,134861973094.0,766.0,0.0,0.0,0.0,0,0,0
Time,26,buglocator,Yes,22.0,0.045455,0.045455,18.738402605056763,2025-11-18T19:06:16.108760,2025-12-22T16:51:47.986491,92.98,152.23,724465352.0,1387274436.0,134861973094.0,736.0,0.0,0.0,0.0,0,0,0
Time,26,locus,No,,0.0,0.0,0.3427300453186035,2025-11-18T19:05:52.627927,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Time,27,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Time,27,boostnsift,Yes,3.0,0.333333,0.333333,28.88594889640808,2025-11-18T19:06:46.773887,2025-12-22T16:51:47.986491,59.9525,176.5,697297272.5,1338956054.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
Time,27,buglocator,Yes,1.0,1.0,0.50271,16.631459712982178,2025-11-18T19:06:41.861647,2025-12-22T16:51:47.986491,153.555,273.01,710008635.0,1380831985.0,134861973094.0,516.0,0.0,0.0,0.0,1,1,1
Time,27,locus,No,,0.0,0.0,1.7758946418762207,2025-11-18T19:06:17.884698,2025-12-22T16:51:47.986491,,,,,,,,,,0,0,0
Chart,Chart-1,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Chart,Chart-2,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Chart,Chart-5,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Chart,Chart-9,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Chart,Chart-11,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Chart,Chart-12,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Chart,Chart-16,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Chart,Chart-17,BRaIn,Yes,6.0,0.16666666666666666,0.16666666666666666,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Cli,Cli-1,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-2,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-3,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Cli,Cli-4,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-5,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Cli,Cli-7,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Cli,Cli-8,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-9,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-10,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-11,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-12,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-13,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-14,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Cli,Cli-15,BRaIn,No,,0.0,0.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,0
Cli,Cli-16,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-17,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-18,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-19,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-20,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-21,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,0,1
Cli,Cli-22,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-23,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-24,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-25,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
Cli,Cli-26,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-27,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,0,1,1
Cli,Cli-28,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-02-12T07:34:28.009154,2026-02-12T07:34:28.009154,,,,,,,,,,1,1,1
